Experiment: DisplayExperiment
Date: 30.08.2018
Time: 18:23:28
Width: 1920
Height: 1080
Depth: 32
Rate: 60
Monitors: BNQ_BQ XL411_H6E00549SL0
Trials: 100

Trial,Time,SensorBrightness
5,2082196,4
5,2082468,3
5,2082740,4
5,2083012,3
5,2083284,5
5,2083556,3
5,2083828,2
5,2084124,4
5,2084396,4
5,2084668,4
5,2084940,4
5,2085212,4
5,2085484,4
5,2085756,4
5,2086028,4
5,2086300,3
5,2086572,3
5,2086844,5
5,2087116,3
5,2087388,4
5,2087660,431
5,2087932,860
5,2088212,860
5,2088484,857
5,2088756,860
5,2089028,859
5,2089300,859
5,2089572,27
5,2089844,12
5,2090116,8
5,2090388,4
5,2090660,4
5,2090932,4
5,2091204,4
5,2091476,4
5,2091748,4
5,2092020,2
5,2092316,3
5,2092588,4
5,2092860,4
5,2093132,4
5,2093404,4
5,2093676,3
5,2093948,4
5,2094220,3
5,2094492,3
5,2094764,3
5,2095036,4
5,2095308,3
5,2095580,4
5,2095852,3
5,2096124,861
5,2096404,860
5,2096676,860
5,2096948,859
5,2097220,859
5,2097492,860
5,2097764,447
5,2098036,18
5,2098308,8
5,2098580,4
5,2098852,4
5,2099124,5
5,2099396,4
5,2099668,3
5,2099940,4
5,2100212,1
5,2100508,3
